id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
2102,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,LUCKY TRAVELS,A/C Sleeper (2+1),22:40,06h 50m,05:30,3.7,600,13
2103,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,IRA Travels,Bharat Benz A/C Sleeper (2+1),22:40,07h 50m,06:30,3.6,648,9
2104,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,KTC Travels,A/C Seater / Sleeper (2+1),21:25,08h 35m,06:00,3.2,990,31
2105,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,08h 35m,08:05,3.6,450,19
2106,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,AGR Travels,A/C Sleeper (2+1),21:30,08h 40m,06:10,3.9,3000,36
2107,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Komitla Trans lines.,NON A/C Sleeper (2+1),23:50,08h 40m,08:30,3.9,629,25
2108,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,GRV Yatrikha LLP,Scania AC Multi Axle Sleeper (2+1),22:00,07h 30m,05:30,3.7,749,7
2109,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Svkdt travels,A/C Sleeper (2+1),23:59,09h 01m,09:00,3.8,990,18
2110,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:59,07h 01m,07:00,3.5,950,11
2111,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 20m,03:05,4.0,430,18
2112,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05h 20m,03:35,3.8,430,21
2113,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 05m,03:50,3.9,430,27
2114,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,APSRTC - 6457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,05h 01m,04:06,2.0,430,13
2115,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,05h 05m,04:20,3.9,430,27
2116,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,APSRTC - 51500,INDRA(A.C. Seater),23:35,04h 20m,03:55,3.4,543,27
2117,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,OVR Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.2,600,18
2118,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,OVR Travels,NON A/C Sleeper (2+1),22:30,07h 00m,05:30,3.8,800,10
2119,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,3.5,600,32
2120,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2717,INDRA(A.C. Seater),17:00,06h 30m,23:30,3.0,451,31
2121,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2887,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,06h 40m,23:55,2.5,370,33
2122,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24421,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,05h 50m,23:20,3.7,357,36
2123,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2673,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 15m,00:15,3.7,373,33
2124,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2621,INDRA(A.C. Seater),18:15,06h 15m,00:30,3.1,447,37
2125,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 15m,00:45,3.7,373,31
2126,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2677,NIGHT RIDER (SEATER CUM SLEEPER),19:00,05h 40m,00:40,3.0,509,29
2127,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2723,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,06h 00m,01:00,3.3,373,33
2128,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 45m,01:15,3.7,370,33
2129,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 4227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06h 15m,01:45,4.3,373,34
2130,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2875,STAR LINER(NON-AC SLEEPER 2+1),19:45,05h 15m,01:00,3.7,483,23
2131,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 42621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 00m,02:00,3.7,373,33
2132,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 48983,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,06h 15m,02:45,3.7,355,37
2133,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,05h 15m,02:15,4.2,568,45
2134,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 50m,02:50,2.6,373,34
2135,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24425,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 00m,03:45,3.1,373,33
2136,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3833,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 50m,04:00,3.9,396,32
2137,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2623,INDRA(A.C. Seater),22:30,05h 40m,04:10,4.2,451,36
2138,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 50m,04:35,3.9,370,33
2139,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2641,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 45m,04:45,4.7,373,36
2140,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2671,INDRA(A.C. Seater),23:30,05h 30m,05:00,4.2,451,36
2141,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2699,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 25m,05:20,3.6,373,33
2142,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,TGSRTC - 2335,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 30m,02:30,3.6,373,29
2143,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:25,05h 35m,01:00,3.6,780,30
2144,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),19:40,05h 10m,00:50,4.1,799,21
2145,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),19:50,05h 55m,01:45,4.6,638,16
2146,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),16:20,05h 40m,22:00,1.8,900,12
2147,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),16:45,06h 00m,22:45,2.5,890,39
2148,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),18:10,05h 45m,23:55,1.8,800,22
2149,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),19:15,05h 25m,00:40,1.8,669,18
2150,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:25,05h 20m,00:45,2.6,450,7
2151,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,SAMANVI CITICONNECT,A/C Sleeper (2+1),20:10,04h 20m,00:30,2.6,799,16
2152,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),20:20,05h 25m,01:45,2.7,790,24
2153,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,06h 15m,23:15,4.4,386,34
2154,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2215,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,06h 15m,23:45,4.5,386,34
2155,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2834,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,06h 00m,00:15,3.4,386,34
2156,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2579,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,06h 15m,01:55,2.9,386,34
2157,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2581,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05h 45m,02:00,3.7,386,34
2158,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2543,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,06h 15m,03:25,3.8,386,34
2159,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24280,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,05h 50m,03:30,3.7,386,22
2160,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06h 15m,04:15,3.7,386,34
2161,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2408,INDRA(A.C. Seater),22:15,05h 30m,03:45,4.1,467,38
2162,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 3321,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06h 00m,04:45,3.6,386,34
2163,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 8309,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,05h 45m,04:30,3.7,340,35
2164,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2525,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 15m,05:15,4.3,386,28
2165,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24282,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 55m,04:55,1.8,386,34
2166,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 3415,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,4.4,386,30
2167,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2535,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,06h 15m,06:00,3.9,386,34
2168,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 50m,05:45,4.3,386,23
2169,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Morning Star Travels,A/C Sleeper (2+1),21:10,07h 45m,04:55,3.6,600,19
2170,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,04h 50m,03:30,3.6,499,27
2171,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,MAHA BUS,A/C Sleeper (2+1),21:30,05h 05m,02:35,3.2,590,20
2172,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,04h 50m,03:30,0.0,5000,42
2173,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),21:55,06h 15m,04:10,0.0,5000,1
2174,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,08h 45m,03:15,3.8,483,16
2175,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,09h 20m,04:30,4.7,483,33
2176,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,07h 05m,02:20,3.0,503,33
2177,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,09h 50m,05:30,3.9,572,30
2178,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 30m,04:30,4.2,483,33
2179,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 00m,04:00,4.2,451,30
2180,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 48038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,08h 20m,04:30,3.3,483,28
2181,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5886,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,08h 45m,05:00,3.7,483,27
2182,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 9952,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,08h 30m,05:00,4.0,483,21
2183,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 9214,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,08h 00m,04:30,4.3,483,28
2184,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,08h 55m,05:25,4.4,451,25
2185,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5810,STAR LINER(NON-AC SLEEPER 2+1),20:30,08h 30m,05:00,4.3,651,14
2186,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5882,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,08h 15m,05:00,4.3,503,31
2187,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5884,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 25m,05:25,3.7,483,24
2188,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 48401,INDRA(A.C. Seater),21:15,07h 30m,04:45,4.1,545,30
2189,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 90223,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 50m,05:10,4.0,503,23
2190,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,08h 30m,06:00,3.7,483,17
2191,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,4.4,540,26
2192,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Dosti Tours and Travels,A/C Sleeper (2+1),22:00,06h 55m,04:55,3.9,719,19
2193,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),21:45,07h 05m,04:50,4.2,600,22
2194,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,4.1,560,22
2195,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,REDLINES TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,4.0,3000,44
2196,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Giridhar Tours and Travels,A/C Sleeper (2+1),22:00,07h 30m,05:30,4.2,840,18
2197,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,07h 05m,05:00,3.5,500,25
2198,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,07h 00m,04:50,3.2,499,24
2199,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 10m,04:40,2.9,500,24
2200,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Royal Voyage Travels (RVT),Non A/C Seater / Sleeper (2+1),21:45,07h 00m,04:45,3.1,550,28
2201,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Golden Travels,Non A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,4.0,4999,2
2202,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,New Slnst Travels,A/C Sleeper (2+1),22:00,06h 45m,04:45,1.5,3799,2
2203,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,1.5,499,31
2204,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,0.0,750,27
2205,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),15:50,06h 25m,22:15,3.1,380,22
2206,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),16:00,05h 50m,21:50,3.5,380,7
2207,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,06h 10m,22:40,4.0,380,22
2208,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9681,Lahari A/C sleeper,17:30,07h 00m,00:30,3.7,623,7
2209,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,06h 10m,23:40,2.4,380,16
2210,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,05h 45m,23:30,4.2,403,15
2211,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,06h 55m,02:10,3.7,380,27
2212,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 10m,02:10,4.9,380,28
2213,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,20:10,07h 25m,03:35,3.8,380,37
2214,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2948,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 15m,03:45,3.6,474,33
2215,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:05,07h 10m,04:15,3.7,380,37
2216,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1730,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 10m,04:40,3.4,474,29
2217,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1924,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 35m,04:05,3.9,474,31
2218,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.4,400,30
2219,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 35m,04:20,4.3,400,20
2220,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,A/C Sleeper (2+1),21:35,06h 25m,04:00,4.4,800,25
2221,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.1,350,21
2222,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,NON AC Seater / Sleeper 2+1,22:30,06h 30m,05:00,4.0,500,35
2223,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.9,700,17
2224,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.8,500,27
2225,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,07h 05m,04:20,4.1,399,24
2226,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,A/C Sleeper (2+1),21:35,06h 25m,04:00,3.9,700,17
2227,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,NSK Travels,A/C Sleeper (2+1),18:30,05h 35m,00:05,3.9,854,20
2228,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,4.3,425,31
2229,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.7,399,29
2230,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.6,350,11
2231,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.0,399,39
2232,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,07h 20m,04:30,4.3,400,14
2233,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.9,348,27
2234,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.5,400,17
